1,0,0,0,0
3,42,0,25.5872,0
1,0,414,11.5072,0
1,40,0,10.6112,0
1,34,0,8.9472,0
1,0,0,1.0112,0
1,0,0,10.6112,0
1,0,0,1.0112,0
1,44,99,31.9872,0
1,0,0,5.1072,0
1,13,0,2.0352,0
1,154,0,1.0112,0
5,16,184,8.9472,0
1,3346,0,1.0112,0
1,9,0,2.5472,0
1,0,125,5.1072,0
1,59,440,7.1552,0
1,39,445,2.1632,0
1,3600,0,2.1632,0
1,0,0,7.4112,0
1,0,0,14.0672,0
1,0,0,7.9232,0
1,0,0,5.1072,0
1,0,0,3.6992,0
1,19,0,7.4112,0
1,0,0,6.6432,0
1,19,0,2.6752,0
1,0,0,8.9472,0
1,0,0,0,0
1,0,0,9.2032,0
1,0,0,14.0672,0
1,56,281,8.9472,0
1,58,0,9.2032,0
1,11,0,6.656,0
6,36,0,14.0672,0
1,22,0,8.9472,0
1,23,295,8.9472,0
1,7,0,14.5792,0
1,0,0,15.9872,0
1,0,0,7.6672,0
1,45,0,31.9872,0
1,24,0,6.3872,0
1,77,0,6.3872,0
1,29,0,3.6992,0
1,0,0,8.9472,0
1,0,0,2.6752,0
1,21,108,8.9472,0
1,0,0,5.1072,0
1,42,1244,19.1872,0
1,38,0,6.6432,0
1,0,0,5.1072,0
1,14,0,3.5712,0
1,5,0,6.6432,0
1,40,0,0,0
1,6,0,14.5792,0
1,27,0,14.5792,0
1,18,302,1.0112,0
1,0,0,1.0112,0
1,0,0,1.0112,0
1,0,0,5.1072,0
1,13,11,7.4112,0
1,10,0,2.6752,0
1,1,0,2.6752,0
1,0,1702,31.9872,0
1,0,0,14.0672,0
1,12,367,14.0672,0
1,30,0,14.0672,0
1,0,0,2.6752,0
1,0,216,1.0112,0
1,24,0,1.0112,0
1,39,0,14.5792,0
1,11,0,0,0
1,0,0,19.1872,0
1,0,0,9.2032,0
1,5,0,6.1312,0
1,0,0,0,0
1,20,0,10.2272,0
1,0,249,5.1072,0
1,0,0,0,0
1,37,0,19.8272,0
1,0,0,2.6752,0
1,8,0,5.1072,0
1,35,0,19.1872,0
1,0,801,6.1312,0
1,21,0,1.0112,0
1,11,0,4.0832,0
1,3,0,5.1072,0
1,0,0,5.1072,0
1,11,0,11.8912,0
1,0,0,6.1312,0
1,0,0,14.0672,0
1,0,0,24.192,0
1,18,530,6.1312,0
1,13,0,9.2032,0
1,5000,0,12.7872,0
1,8,0,6.6432,0
1,0,0,9.2032,0
1,26,935,0,0
1,0,0,0,0
1,46,810,19.8272,0
1,0,0,1.0112,0
1,20,0,3.5712,0
1,0,0,3.5712,0
1,13,213,2.5472,0
1,0,0,1.0112,0
1,63,0,3.6992,0
1,0,0,2.0352,0
1,0,0,30.4512,0
1,0,0,2.6752,0
1,30,0,5.1072,0
1,0,0,7.9232,0
1,0,0,6.1312,0
1,0,0,8.9472,0
1,51,0,14.0672,0
1,9,224,1.0112,0
1,0,0,8.9472,0
1,36,174,14.0672,0
1,14,0,6.6432,0
1,8,0,2.0352,0
1,7,0,6.3872,0
1,9,2,0,0
1,0,0,8.9472,0
1,0,0,2.0352,0
1,20,0,5.1072,0
1,6,2,2.5472,0
1,0,0,6.1312,0
1,0,0,8.9472,0
1,0,0,9.2032,0
1,0,143,19.8272,0
1,134,739,8.9472,0
1,0,0,7.4112,0
1,0,0,5.1072,0
1,13,0,3.6992,0
1,9,0,14.0672,0
1,9,289,1.0112,0
1,3,0,5.1072,0
1,12,0,2.1632,0
1,0,3,0,0
1,27,0,6.3872,0
1,0,0,5.1072,0
1,19,0,3.8272,0
1,9,0,14.0672,0
1,12,0,1.0112,0
1,11,0,5.1072,0
1,14,0,3.6992,0
1,31,0,44.7872,0
1,17,0,13.1712,0
1,0,0,9.2032,0
1,92,0,6.1312,0
1,0,0,1.0112,0
1,30,0,2.6752,0
1,22,0,2.0352,0
1,10,0,6.6432,0
1,0,0,7.6672,0
1,330,0,2.1632,0
1,45,0,14.5792,0
1,0,0,14.0672,0
1,16,0,6.1312,0
1,31,0,2.6752,0
1,28,0,7.4112,0
1,0,266,1.0112,0
1,0,0,7.1552,0
1,0,232,1.0112,0
1,14,0,3.6992,0
1,53,0,21.7472,0
1,0,0,8.9472,0
1,0,0,9.2032,0
1,0,0,2.1632,0
1,11,0,5.1072,0
1,12,0,2.5472,0
1,0,0,3.5712,0
1,15,0,2.6752,0
1,100,0,1.0112,0
1,0,0,2.1632,0
1,0,0,24.9472,0
1,0,0,9.2032,0
1,0,0,8.9472,0
1,0,0,7.4112,0
1,0,0,1.0112,0
1,24,0,5.1072,0
1,49,0,12.7872,0
1,6,0,2.5472,0
1,10,0,1.0112,0
1,20,0,3.6992,0
1,11,84,0,0
1,85,0,2.1632,0
1,10,0,1.0112,0
5,0,0,10.2272,0
1,0,149,5.1072,0
1,0,144,19.8272,0
1,0,0,1.0112,0
1,15,0,2.5472,0
1,0,0,8.9472,0
1,21,0,2.6752,0
1,55,0,7.9232,0
1,11,0,5.1072,0
1,29,0,6.1312,0
1,0,0,6.1312,0
1,25,0,15.3472,0
1,0,0,6.1312,0
1,16,0,8.9472,0
1,11,0,5.1072,0
1,58,0,34.5472,0
1,16,0,6.1312,0
1,20,64,25.5872,0
1,0,0,5.1072,0
1,0,0,1.0112,0
1,0,214,5.1072,0
1,27,0,8.9472,0
1,0,255,2.0352,0
1,0,257,5.1072,0
1,12,234,16.6272,0
1,22,354,7.1552,0
1,42,0,6.3872,0
1,72,0,5.1072,0
1,18,0,2.1632,0
1,41,0,14.0672,0
1,8,0,2.6752,0
1,0,0,0,0
1,23,272,6.6432,0
1,36,0,0,0
1,33,0,14.0672,0
1,0,0,8.9472,0
1,0,0,1.0112,0
1,29,0,25.5872,0
1,42,0,3.5712,0
1,89,0,2.0352,0
1,10,9,3.6992,0
1,10,0,5.1072,0
1,0,0,6.6432,0
1,0,0,9.2032,0
1,0,0,1.0112,0
1,5,0,0,0
1,10,0,6.3872,0
1,9,0,14.0672,0
1,0,0,0,0
1,62,0,11.8912,0
1,40,302,3.6992,0
1,14,219,8.9472,0
1,0,70,10.2272,0
1,5,0,8.9472,0
1,0,0,5.1072,0
1,0,0,5.1072,0
4,0,0,7.9232,0
1,0,0,5.1072,0
1,9,333,3.5712,0
1,22,0,8.9472,0
1,42,0,2.1632,0
1,0,0,5.1072,0
1,0,0,7.1552,0
1,20,0,7.1552,0
1,8,0,3.6992,0
1,0,0,2.6752,0
1,0,0,2.1632,0
1,59,0,19.8272,0
1,727,0,1.0112,0
1,18,457,12.7872,0
1,22,0,0,0
1,0,0,0,0
1,0,5123,0,1
1,0,0,2.0352,0
1,4,0,6.6432,0
1,0,0,0,0
1,0,836,21.7472,1
1,97,0,5.1072,0
1,11,0,5.1072,0
1,16,0,9.2032,0
1,0,0,0,0
1,0,0,0,0
1,60,263,8.9472,0
1,0,0,7.9232,0
1,20,0,5.1072,0
1,17,0,8.9472,0
1,20,0,3.6992,0
1,9,0,5.1072,0
1,0,108,7.6672,1
1,0,0,0,0
1,0,0,6.6432,0
1,45,14,0,0
1,24,305,14.0672,0
1,30,0,2.1632,0
1,72,91,0,0
1,0,0,0,0
1,0,2,0,0
1,80,749,10.2272,1
1,0,243,3.5712,0
1,0,0,2.6752,0
1,17,0,3.8272,0
1,0,0,4.4672,0
1,40,0,8.9472,0
1,0,0,1.0112,0
1,9,52,2.5472,0
1,0,273,6.3872,0
1,0,264,1.0112,0
1,51,47,14.0672,0
1,0,0,3.6992,0
1,33,0,1.0112,0
1,0,0,6.8992,0
1,1,0,2.6752,0
1,0,0,3.6992,0
1,0,0,14.0672,0
1,20,0,13.5552,0
1,0,0,5.1072,0
1,16,0,8.9472,0
1,0,0,0,0
1,0,36,0,0
1,24,152,11.5072,0
1,0,326,3.5712,0
1,23,0,1.0112,0
1,39,0,2.1632,0
1,33,0,6.3872,0
1,15,0,0,0
1,28,0,3.8272,0
1,8,0,2.1504,0
1,0,0,1.0112,0
1,8,228,6.1312,0
1,9,0,0,0
1,36,0,19.8272,0
1,50,0,8.9472,0
1,0,0,19.8272,0
1,2880,110,1.0112,0
1,20,0,8.9472,0
1,46,0,14.0672,0
1,0,325,1.0112,0
1,27,0,10.2272,0
1,17,0,19.1872,0
1,0,0,3.6992,0
1,0,0,1.0112,0
1,11,0,3.5712,0
1,6,0,1.0112,0
1,0,1492,0,1
1,13,0,0,0
1,29,1062,17.9072,0
1,0,0,5.44,0
1,11,0,2.1632,0
1,0,0,7.6672,0
1,31,0,3.6992,0
1,12,0,3.6992,0
1,50,0,0,0
1,0,0,6.1312,0
1,29,0,14.0672,0
1,0,0,3.5712,0
1,12,0,5.1072,0
1,62,67,9.2032,0
1,50,0,1.0112,0
1,0,0,5.1072,0
1,46,161,11.5072,0
1,0,0,2.1632,0
1,5,127,1.0112,0
1,237,29,11.5072,0
1,30,0,14.0672,0
1,0,1142,19.1872,1
1,10,0,5.1072,0
1,31,62,7.6672,0
1,0,253,4.0832,0
1,35,0,16.6272,0
1,17,1,0,0
1,92,0,6.1312,0
1,0,0,5.1072,0
1,0,0,4.0832,0
1,0,0,3.8272,0
1,33,0,6.3872,0
1,59,0,2.8672,0
1,0,17,0,0
1,0,0,19.1872,0
5,13,339,5.1072,0
1,6,0,1.0112,0
1,30,0,1.0112,0
1,0,113,0,1
1,13,0,2.6752,0
1,26,487,2.0352,0
1,21,16710,0,0
1,35,0,1.0112,0
1,0,0,2.5472,0
1,25,0,1.0112,0
1,0,0,2.6752,0
1,14,0,0,0
1,38,0,10.2272,0
1,0,246,1.0112,0
1,50,27,7.9232,0
1,0,0,0,0
1,15,0,19.1872,0
1,0,0,14.5792,0
1,52,0,14.5792,0
1,4,679,7.1552,0
1,0,0,3.5712,0
1,0,0,12.7872,0
1,0,0,6.6432,0
1,0,0,0,0
1,0,0,1.0112,0
1,0,0,14.5792,0
1,49,0,7.4112,0
1,24,4,7.1552,0
1,16,43,2.0352,0
1,0,0,1.0112,0
1,0,0,3.6992,0
1,166,178,24.9472,0
1,50,293,14.5792,1
1,38,0,30.4512,0
1,0,0,5.1072,0
1,14,0,5.1072,0
1,30,0,12.7872,0
1,0,0,0,0
1,18,211,5.1072,0
1,0,160,12.7872,0
1,0,0,0,0
1,23,96,9.2032,0
1,0,0,5.1072,0
1,27,0,6.6432,0
1,7,0,5.1072,0
1,0,67,5.1072,0
1,0,0,9.2032,0
1,34,0,9.2032,0
1,24,0,24.9472,0
1,0,0,5.1072,0
1,15,0,6.3872,0
1,35,220,10.2272,0
1,0,0,1.2672,0
1,23,0,5.1072,0
1,0,0,19.8272,0
1,0,0,3.8272,0
1,0,0,1.0112,0
1,0,285,2.5472,0
1,28,0,19.8272,0
1,0,0,3.6992,0
1,0,0,2.5472,0
1,24,0,5.1072,0
1,138,0,3.6992,0
1,27,51,9.5872,0
1,55,1027,8.9472,0
1,0,228,5.1072,0
1,15,0,1.0112,0
1,16,267,2.5472,0
1,0,0,5.1072,0
1,33,0,2.1632,0
1,65,3601,14.0672,0
1,39,141,38.3872,0
1,18,0,5.1072,0
1,0,0,2.1632,0
1,59,547,2.9312,0
1,49,434,19.1872,1
1,7,0,5.1072,0
1,38,0,12.7872,0
1,0,0,1.0112,0
1,0,0,2.1632,0
1,0,2,0,0
1,20,0,3.8272,0
1,60,0,14.0672,0
1,51,0,14.5792,0
1,24,0,1.0112,0
1,67,0,14.0672,0
1,0,0,9.2032,0
1,0,0,8.9472,0
1,0,0,8.9472,0
1,0,0,1.0112,0
1,13,0,24.9472,0
1,20,0,12.7872,0
1,34,0,11.5072,0
1,0,0,6.6432,0
1,0,0,5.1072,0
1,48,0,8.9472,0
1,0,43,0,0
1,1,0,1.0112,0
1,10,14620,0,0
1,16,0,6.3872,0
1,0,0,2.5472,0
1,7,283,8.9472,0
1,38,278,14.0672,0
1,15,0,1.0112,0
1,9,0,7.4112,0
1,0,0,14.0672,0
1,60,724,19.1872,0
1,0,0,2.0352,0
1,0,0,8.9472,0
1,0,0,5.1072,0
1,37,0,16.6272,0
1,0,0,1.2672,0
1,13,0,2.5472,0
1,0,262,3.5712,0
1,12,132,19.1872,0
1,0,0,1.0112,0
1,0,0,5.1072,0
6,32,0,11.5072,0
1,24,0,2.1632,0
1,0,327,5.1072,0
1,24,0,14.9632,0
1,30,346,5.1072,0
1,30,0,1.0112,0
1,17,0,12.7872,0
1,49,0,20.4672,0
1,16,0,6.1312,0
1,58,3846,19.8272,1
1,5,0,1.0112,0
1,0,0,14.5792,0
1,5,0,0.9856,0
1,34,0,5.1072,0
1,12,0,9.2032,0
1,0,0,5.1072,0
1,0,0,1.0112,0
1,43,0,38.3872,0
1,0,0,1.0112,0
1,5,0,0,0
1,47,1909,19.1872,0
1,7,0,3.6992,0
1,17,0,7.4112,0
1,0,0,6.1312,0
1,0,0,19.8272,0
1,0,0,1.0112,0
1,0,0,1.0112,0
1,14,0,5.1072,0
1,48,85,0,0
1,0,0,10.2272,0
1,6,0,5.1072,0
1,0,415,10.2272,1
1,21,0,7.4112,0
1,0,0,14.5792,0
1,10,0,0,0
1,41,0,19.8272,0
1,0,0,1.0112,0
1,30,249,14.7072,0
1,0,0,6.3872,0
1,0,716,10.2272,0
1,0,0,0,0
1,0,19,23.0144,0
1,0,0,6.1312,0
1,0,0,1.0112,0
1,5,0,2.5472,0
6,50,191,25.5872,1
1,36,25,6.3872,0
1,4,0,2.1632,0
1,9,0,1.0112,0
1,21,0,9.2032,0
1,40,0,1.0112,0
1,8,0,9.2032,0
1,0,0,2.6752,0
1,0,0,2.6752,0
1,54,1625,14.0672,1
1,14,0,0,0
1,0,0,5.1072,0
1,47,0,1.0112,0
1,12,0,7.1552,0
1,20,0,13.1712,0
1,0,0,1.0112,0
1,0,0,2.6752,0
1,0,0,2.1632,0
1,0,0,0,0
1,0,0,0,0
1,10,317,19.1872,0
1,10,0,5.1072,0
1,46,0,7.4112,0
1,0,0,5.1072,0
1,0,0,0,0
1,0,0,0,0
1,0,0,8.9472,0
1,0,0,17.3952,0
1,12,0,11.5072,0
1,0,0,8.9472,0
1,13,0,3.6992,0
1,0,0,5.1072,0
1,0,0,8.9472,0
1,19,0,8.9472,0
1,0,0,1.0112,0
1,18,0,1.0112,0
1,0,0,2.6752,0
1,13,0,7.4112,0
1,0,157,2.5472,0
1,14,288,14.0672,0
1,0,0,5.1072,0
1,0,0,17.9072,0
1,0,0,5.1072,0
1,8,0,9.2032,0
1,0,0,11.8912,0
1,0,0,25.5872,0
1,0,0,1.0112,0
1,22,0,2.5472,0
1,0,0,6.1312,0
1,0,0,1.0112,0
1,72,0,3.6992,0
1,8,0,1.0112,0
1,0,450,9.2032,0
1,0,0,6.3872,0
1,18,27,12.7872,0
1,0,0,7.6672,0
1,54,0,14.5792,0
1,21,0,5.1072,0
1,0,0,9.2032,0
6,8,40,5.1072,0
1,0,0,0,0
1,0,0,1.0112,0
1,0,0,2.1632,0
1,66,0,2.1632,0
1,0,0,5.1072,0
1,3,0,2.1632,0
1,17,278,6.1312,0
1,0,0,9.2032,0
1,22,0,13.1712,0
1,4,0,5.1072,0
1,24,0,14.5792,0
1,5,0,6.6432,0
1,0,0,5.1072,0
1,26,0,8.9472,0
1,57,0,4.0832,0
1,0,1,0,0
1,0,0,5.1072,0
1,39,0,7.6672,0
1,0,0,5.1072,0
1,0,0,0,0
1,25,0,6.3872,0
1,8,0,0,0
5,22,0,11.5072,0
1,0,0,0,0
1,0,232,2.0352,0
1,0,0,9.2032,0
1,0,0,31.9872,0
1,0,650,12.7872,0
1,36,0,7.4112,0
1,0,0,24.9472,0
1,80,0,9.2032,0
1,0,0,2.5472,0
1,0,0,2.5472,0
1,0,283,5.1072,0
1,0,306,11.5072,1
1,0,0,13.1712,0
1,55,0,16.6272,0
1,16,0,1.0112,0
1,0,0,2.5472,0
1,0,301,1.0112,0
1,32,0,9.2032,0
1,6,0,2.1632,0
4,0,1995,6.3872,0
1,13,0,2.6752,0
1,31,226,1.0112,0
1,0,0,17.2672,0
6,0,0,6.1312,0
1,27,0,6.1312,0
1,0,384,8.9472,0
1,20,0,2.1632,0
1,29,0,5.1072,0
1,80,229,1.0112,0
1,0,2886,11.5072,0
1,10,0,2.1632,0
1,40,0,14.5792,0
1,5,0,9.2032,0
1,308,0,0,0
1,21,0,2.1632,0
1,0,0,8.9472,0
1,10,0,2.0352,0
1,0,109,7.1552,0
1,29,0,9.2032,0
1,99,423,0,0
1,22,0,1.0112,0
1,0,0,7.1552,0
1,42,0,19.1872,0
1,0,0,5.1072,0
1,0,0,5.1072,0
1,2,0,5.1072,0
1,58,267,7.1552,0
1,18,186,15.3472,0
1,0,0,8.9472,0
1,31,301,19.1872,0
1,130,0,5.1072,0
1,0,0,9.2032,0
1,0,0,9.2032,0
1,12,0,8.9472,0
1,0,0,3.6992,0
1,14,1529,2.0352,0
1,30,266,8.9472,0
1,21,0,14.0672,0
1,21,15,14.5792,0
1,0,0,14.7072,0
1,106,0,6.3872,0
1,31,0,11.8912,0
1,5,0,6.3872,0
1,0,0,2.6752,0
4,0,0,7.6672,0
1,15,0,14.0672,0
1,10,0,7.6672,0
1,18,0,8.9472,0
1,2,0,6.1312,0
1,5,0,19.8272,0
1,18,0,1.0112,0
1,10,0,6.1312,0
1,21,0,3.6992,0
1,10,0,2.0352,0
1,19,0,1.0112,0
1,0,0,9.2032,0
1,0,396,19.1872,0
1,44,0,2.0352,0
1,12,99,9.2032,0
1,0,1969,16.6272,1
1,23,89,0,0
1,10,0,1.0112,0
1,0,0,19.1872,0
1,15,0,9.2032,0
1,23,413,1.0112,0
1,12,0,3.5712,0
1,0,0,1.0112,0
1,53,0,2.1632,0
1,18,1,7.6672,0
1,0,0,0,0
1,1,0,0,0
1,123,1293,8.9472,0
1,28,0,18.5472,0
1,31,0,1.0112,0
1,0,0,5.1072,0
1,8,0,0,0
1,0,0,5.1072,0
1,0,0,8.9472,0
1,0,0,19.8272,0
1,45,179,3.5712,0
1,36,23,2.1632,0
1,21,21,9.2032,0
1,0,0,13.1712,0
1,0,0,0,0
1,7,292,2.5472,0
1,0,0,3.5712,0
1,47,0,6.6432,0
1,26,0,5.1072,0
1,0,0,8.9472,0
1,22,0,5.1072,0
1,0,2,5.1072,0
1,0,0,7.4112,0
1,0,0,7.4112,0
1,0,0,5.1072,0
1,0,0,8.9472,0
1,0,7999,34.7008,0
1,0,356,2.0352,0
1,0,182,0,1
1,0,416,5.1072,0
1,0,0,6.1312,0
1,12,0,3.5712,0
1,6,0,7.4112,0
1,0,0,2.1632,0
1,0,0,1.0112,0
1,0,0,14.5792,0
1,40,0,5.1072,0
1,20,0,1.0112,0
1,11,0,6.6432,0
1,6,232,2.5472,0
1,17,0,10.2272,0
1,11,0,1.2672,0
1,44,0,5.1072,0
1,0,145,19.8272,0
1,0,0,0,0
1,15,0,5.1072,0
1,13,0,8.9472,0
1,0,0,10.6112,0
1,54,1213,30.4512,1
1,0,0,1.0112,0
1,10,0,3.6992,0
1,38,0,6.6432,0
1,12,1,0,0
1,173,325,1.0112,0
1,0,0,2.6752,0
1,0,228,12.7872,1
1,0,2,19.8272,0
1,16,0,7.9232,0
1,0,205,3.6992,0
1,0,0,0,0
1,11,0,5.1072,0
1,0,0,7.1552,0
1,15,0,9.2032,0
1,0,509,15.9872,0
1,50,31,9.2032,0
1,0,0,21.7472,0
1,42,0,7.1552,0
1,0,0,2.1632,0
1,10,0,2.6752,0
1,22,0,6.6432,0
1,0,362,8.9472,0
1,19,0,8.9472,0
1,66,0,9.2032,0
1,0,13,6.1312,0
1,0,0,2.1632,0
1,0,0,2.1632,0
1,21,105,20.4672,0
1,0,0,6.6432,0
1,17,241,0.6272,0
1,0,0,7.1552,0
1,0,669,21.7472,0
5,0,0,8.9472,0
1,0,318,1.0112,0
1,0,0,24.9472,0
1,10,120,3.5712,0
1,0,0,3.5712,0
1,21,0,0,0
1,0,0,2.1632,0
1,10,0,2.5472,0
1,0,0,5.1072,0
1,45,0,12.7872,0
1,7,0,8.9472,0
1,24,0,7.4112,0
1,0,0,2.6752,0
1,100,0,1.0112,0
1,0,62,0,0
1,0,0,2.1632,0
1,0,0,2.1632,0
1,0,0,8.9472,0
1,11,0,2.0352,0
1,0,93,0,0
1,27,0,11.8912,0
1,25,0,5.1072,0
1,0,0,10.2272,0
1,31,0,7.6672,0
1,0,0,0,0
1,15,0,5.1072,0
1,0,0,0,0
1,0,0,0,0
1,28,584,5.1072,1
1,20,0,3.5712,0
1,11,0,7.6672,0
1,0,0,5.1072,0
1,0,133,19.1872,1
1,26,0,5.1072,0
1,63,99,19.1872,0
1,23,7919,2.5472,0
1,30,173,8.9472,0
1,0,0,2.0352,0
1,0,0,0,0
1,10,0,6.6432,0
1,13,223,8.9472,0
1,0,502,2.5472,0
1,1,0,0.9984,0
1,0,0,6.1312,0
1,37,0,19.1872,0
1,23,0,7.808,0
1,13,7,8.9472,0
1,52,22,15.3472,0
1,15,0,6.1312,0
1,0,0,6.3872,0
1,19,0,3.6992,0
1,18,0,2.1632,0
1,25,0,14.0672,0
1,30,0,8.9472,0
1,24,0,5.1072,0
1,36,222,9.2032,0
1,30,0,8.9472,0
1,0,0,6.1312,0
1,0,0,6.6432,0
1,90,932,38.3872,1
1,1,0,0,0
1,9,0,2.1632,0
1,0,0,9.2032,0
1,54,0,9.7152,0
1,10,0,2.1632,0
1,18,0,17.2672,0
1,15,275,1.0112,0
1,6,0,5.1072,0
1,0,303,15.9872,0
1,0,0,2.1632,0
1,23,0,1.0112,0
1,0,0,5.1072,0
1,0,0,2.1632,0
1,54,0,23.0272,0
1,14,479,8.9472,0
1,14,297,19.1872,0
1,0,0,2.5472,0
1,64,67,14.0672,0
1,36,0,13.1712,0
1,9,0,2.1632,0
1,8,0,2.5472,0
1,16,186,8.9472,0
1,0,1,0,0
1,0,0,19.8272,0
1,0,0,7.6672,0
1,0,0,8.9472,0
1,2,0,3.6992,0
1,5,0,7.2832,0
1,0,203,1.0112,0
1,0,0,6.1312,0
1,0,0,9.2032,0
1,0,0,5.1072,0
1,68,27,0,0
1,22,0,8.9472,0
1,0,0,7.1552,0
1,11,0,0,0
1,4,0,5.1072,0
1,23,0,5.1072,0
1,30,0,31.9872,0
1,14,0,5.1072,0
1,0,0,0,0
1,5,0,14.0672,0
1,0,0,5.1072,0
6,19,0,2.6752,0
1,0,330,2.5472,0
1,11,0,2.1632,0
1,21,0,9.2032,0
1,0,0,3.6992,0
1,24,0,5.1072,0
1,15,0,11.5072,0
1,11,0,12.7872,0
1,19,0,5.1072,0
1,0,0,14.5792,0
1,0,0,8.9472,0
1,20,0,9.2032,0
1,26,149,8.9472,0
1,22,0,13.1712,0
1,34,0,8.9472,0
1,143,283,25.472,0
1,0,0,2.5472,0
1,33,0,5.1072,0
1,0,1904,19.1872,0
1,0,0,5.1072,0
1,0,0,9.2032,0
1,24,0,2.6752,0
1,16,0,8.9472,0
1,0,0,2.6752,0
1,5,0,1.0112,0
1,37,0,0,0
1,20,0,1.0112,0
1,17,0,2.1632,0
1,0,0,7.6672,0
1,6,0,1.0112,0
1,6,22,0,0
1,24,230,1.0112,0
1,0,247,6.3872,0
1,7,0,2.1632,0
1,26,0,0,0
1,0,0,9.2032,0
1,0,0,5.1072,0
1,0,0,0,0
1,0,271,1.0112,0
1,0,0,6.3872,0
1,154,0,1.0112,0
1,6,0,5.1072,0
1,29,0,19.1872,0
1,0,0,2.1632,0
1,88,0,1.0112,0
1,10,113,14.0672,0
1,0,0,6.1312,0
1,0,0,7.1552,0
1,37,0,5.1072,0
1,26,338,11.5072,0
1,6,0,2.1632,0
1,20,0,9.2032,0
1,2,0,5.1072,0
1,28,0,2.6752,0
1,16,0,8.9472,0
1,0,0,3.1872,0
1,18,0,2.8032,0
1,18,0,2.1632,0
